index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by,,,
64067,408-3065883-9558716,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,655,HYDERABAD,TELANGANA,500084,IN,FALSE,Ekart,,,
64068,171-6970422-4239552,05-19-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,788,MUMBA,MAHARASHTRA,400024,IN,FALSE,Ekart,,,
64069,405-8521063-7157938,05-19-22,Cancelled,Merchant,Amazon.in,Standard,Trousers,L,On the Way,0,INR,546.67,PUNE,MAHARASHTRA,411021,IN,FALSE,Easy Ship,,,
64070,407-4079006-8325104,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,885,BENGALURU,KARNATAKA,560086,IN,FALSE,Easy Ship,,,
64071,407-1159297-5929942,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,560,JAMNAGAR,Gujarat,361005,IN,FALSE,Easy Ship,,,
64072,406-9425411-5087566,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,487,BENGALURU,KARNATAKA,560102,IN,FALSE,Ekart,,,
64073,404-5085129-7807530,05-19-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,1186,CHITTOOR,ANDHRA PRADESH,517102,IN,FALSE,Ekart,,,
64074,404-3087049-9621946,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XS,Shipped,1,INR,665,NAGPUR,MAHARASHTRA,440010,IN,FALSE,Ekart,,,
64075,405-2378690-8175522,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,736,PIMPRI CHINCHWAD,MAHARASHTRA,411018,IN,FALSE,Easy Ship,,,
64076,407-9580319-5590706,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,526,MAPUSA,GOA,403507,IN,FALSE,Easy Ship,,,
64077,403-1786915-7630765,05-19-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,696,JALANDHAR,PUNJAB,144009,IN,FALSE,Ekart,,,
64078,408-1188695-7075514,05-19-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,653,mumbai,MAHARASHTRA,400071,IN,FALSE,Ekart,,,
64079,408-1188695-7075514,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XL,Shipped,1,INR,599,mumbai,MAHARASHTRA,400071,IN,FALSE,Ekart,,,
64080,405-7801695-1255514,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,475,HYDERABAD,TELANGANA,502032,IN,FALSE,Ekart,,,
64081,406-9209004-8562769,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,549,BENGALURU,KARNATAKA,560064,IN,FALSE,Ekart,,,
64082,404-8788343-3086713,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,380,BANGALORE,KARNATAKA,560066,IN,FALSE,Easy Ship,,,
64083,408-4675890-8421131,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,301,"Krishnapuram, Coimbatore",TAMIL NADU,641668,IN,FALSE,Easy Ship,,,
64084,402-6697632-3901910,05-19-22,Cancelled,Amazon,Amazon.in,Expedited,Blazzer,XS,Cancelled,0,0,0,KOZHIKODE,KERALA,673020,IN,FALSE,Ekart,,,
64085,403-6427631-3099532,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,325,secunderabad,TELANGANA,500025,IN,FALSE,Easy Ship,,,
64086,403-6427631-3099532,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,399,secunderabad,TELANGANA,500025,IN,FALSE,Easy Ship,,,
64087,403-0786798-8593114,05-19-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,771,BENGALURU,KARNATAKA,560102,IN,FALSE,Easy Ship,,,
64088,406-9906887-5964308,05-19-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,999,MUZAFFARNAGAR,UTTAR PRADESH,251001,IN,FALSE,Ekart,,,
64089,404-3207000-5423549,05-19-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XL,Unshipped,1,INR,379,MUMBAI,MAHARASHTRA,400070,IN,FALSE,Ekart,,,
64090,405-2446604-9186727,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Wallet,M,Shipped,1,INR,599,Gorakhpur,UTTAR PRADESH,273016,IN,FALSE,Ekart,,,
64091,171-1211185-6964322,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,301,BENGALURU,KARNATAKA,560091,IN,FALSE,Easy Ship,,,
64092,408-4132104-2870719,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,469,OLAVANNA,KERALA,673014,IN,FALSE,Easy Ship,,,
64093,402-7980730-4489159,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,721,GURUGRAM,HARYANA,122001,IN,FALSE,Easy Ship,,,
64094,171-0998527-8869149,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,666,KOLLAM,KERALA,691522,IN,FALSE,Easy Ship,,,
64095,171-1855685-3968335,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,S,Shipped,1,INR,885,HYDERABAD,TELANGANA,500091,IN,FALSE,Ekart,,,
64096,405-0850003-2720338,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XXL,Shipped,1,INR,387,NEW DELHI,DELHI,110070,IN,FALSE,Ekart,,,
64097,405-4021909-5490731,05-19-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,630,KOLKATA,WEST BENGAL,700078,IN,FALSE,Ekart,,,
64098,408-8545146-5124314,05-19-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,XL,On the Way,0,0,0,Vaniyambalam,KERALA,679339,IN,FALSE,Easy Ship,,,
64099,408-5307548-5939563,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,544,CHENNAI,TAMIL NADU,600025,IN,FALSE,Ekart,,,
64100,408-6057307-1622744,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,696,malout,PUNJAB,152107,IN,FALSE,Easy Ship,,,
64101,403-2602281-0713939,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,318,KATIHAR,BIHAR,854106,IN,FALSE,Easy Ship,,,
64102,402-0194895-8237948,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,337,FARIDABAD,HARYANA,121002,IN,FALSE,Ekart,,,
64103,408-6560232-0084304,05-19-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,629,JAIPUR,RAJASTHAN,302039,IN,FALSE,Ekart,,,
64104,405-8184434-5406764,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,1199,KOLKATA,WEST BENGAL,700078,IN,FALSE,Easy Ship,,,
64105,402-7755008-1752350,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,545,DOMBIVLI EAST,MAHARASHTRA,421201,IN,FALSE,Ekart,,,
64106,403-9226799-0258732,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Wallet,XXL,Shipped,1,INR,333,TIRUCHIRAPPALLI,TAMIL NADU,620001,IN,FALSE,Easy Ship,,,
64107,403-4612666-0301913,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,487,TIRUCHIRAPPALLI,TAMIL NADU,620001,IN,FALSE,Ekart,,,
64108,406-8846937-5208320,05-19-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,721,KALABURGI,KARNATAKA,585102,IN,FALSE,Ekart,,,
64109,406-4682941-5291552,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,529,SATTUR,TAMIL NADU,626203,IN,FALSE,Ekart,,,
64110,408-0301697-8271523,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,L,Shipped,1,INR,518,ADALAJ,Gujarat,382421,IN,FALSE,Ekart,,,
64111,407-1016203-5238753,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,301,AROOR,KERALA,688534,IN,FALSE,Easy Ship,,,
64112,408-2937220-8855519,05-19-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,582,PATNA,BIHAR,800020,IN,FALSE,Ekart,,,
64113,403-6191375-2791557,05-19-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XL,On the Way,0,INR,811.43,NEW DELHI,DELHI,110014,IN,FALSE,Easy Ship,,,
64114,171-3265706-4608309,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,777,PRAYAGRAJ,UTTAR PRADESH,211019,IN,FALSE,Ekart,,,
64115,404-1846673-3148308,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,315,HARIHAR,KARNATAKA,577601,IN,FALSE,Easy Ship,,,
64116,171-9771396-5825968,05-19-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,L,On the Way,0,INR,286.67,JAMKHANDI,KARNATAKA,587301,IN,FALSE,Easy Ship,,,
64117,403-8136833-1854710,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,852,NEW DELHI,DELHI,110014,IN,FALSE,Easy Ship,,,
64118,404-0707286-6809143,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,6XL,Shipped,1,INR,798,Panchkula,HARYANA,134109,IN,FALSE,Ekart,,,
64119,408-4330675-7605932,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,0,KURNOOL,ANDHRA PRADESH,518002,IN,FALSE,Easy Ship,,,
64120,405-7619089-2151514,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,771,BEAWAR,RAJASTHAN,305901,IN,FALSE,Easy Ship,,,
64121,403-2581408-0053934,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,301,GHAZIABAD,UTTAR PRADESH,201002,IN,FALSE,Easy Ship,,,
64122,403-0222366-5703571,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XXL,Shipped,1,INR,330,NEW DELHI,DELHI,110075,IN,FALSE,Easy Ship,,,
64123,402-1144861-4890725,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,301,NEW TOWN,WEST BENGAL,700135,IN,FALSE,Easy Ship,,,
64124,402-0159262-5994721,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,345,NEW TOWN,WEST BENGAL,700135,IN,FALSE,Ekart,,,
64125,404-7244566-3093924,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,301,BENGALURU,KARNATAKA,560100,IN,FALSE,Ekart,,,
64126,406-8139088-3977908,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,771,BENGALURU,KARNATAKA,560010,IN,FALSE,Easy Ship,,,
64127,405-3370042-1130752,05-19-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,4XL,On the Way,0,INR,796.19,BALANGIR,ODISHA,767001,IN,FALSE,Easy Ship,,,
64128,407-5649054-5749102,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,791,Narasaropet,ANDHRA PRADESH,522601,IN,FALSE,Easy Ship,,,
64129,408-2004840-4235538,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,432,Kalyan,MAHARASHTRA,421301,IN,FALSE,Ekart,,,
64130,406-7101449-5488337,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XL,Shipped,1,INR,771,PUNE,MAHARASHTRA,411014,IN,FALSE,Ekart,,,
64131,408-4366948-6916330,05-19-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,L,Unshipped,1,INR,435,HYDERABAD,TELANGANA,500100,IN,FALSE,Ekart,,,
64132,403-3690206-2089126,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,825,HYDERABAD,TELANGANA,500084,IN,FALSE,Ekart,,,
64133,408-2321142-2468356,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,709,RAJNANDGAON,CHHATTISGARH,491441,IN,FALSE,Ekart,,,
64134,405-8048633-6738755,05-19-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,899,NEW DELHI,DELHI,110024,IN,FALSE,Ekart,,,
64135,404-8913351-1072348,05-19-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,3XL,On the Way,0,INR,286.67,MUMBAI,MAHARASHTRA,400080,IN,FALSE,Easy Ship,,,
64136,402-2139162-6094705,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,3XL,Shipped,1,INR,574,PALAKKAD,KERALA,678006,IN,FALSE,Easy Ship,,,
64137,403-3622643-4610768,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,885,HYDERABAD,TELANGANA,500038,IN,FALSE,Easy Ship,,,
64138,408-5639317-0906732,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,441,VISAKHAPATNAM,ANDHRA PRADESH,530026,IN,FALSE,Easy Ship,,,
64139,406-7188432-7395535,05-19-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,967,Hyderabad,TELANGANA,500018,IN,FALSE,Ekart,,,
64140,405-2504636-5019558,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,376,ATCHUTAPURAM APSEZ,ANDHRA PRADESH,531061,IN,FALSE,Ekart,,,
64141,402-2879403-3716301,05-19-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,852,GURUGRAM,HARYANA,122017,IN,FALSE,Ekart,,,
64142,404-1780794-2237102,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,3XL,Shipped,1,INR,771,Virar West,MAHARASHTRA,401302,IN,FALSE,Ekart,,,
64143,403-0427035-8546766,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,825,BARASAT,WEST BENGAL,700124,IN,FALSE,Easy Ship,,,
64144,408-3313236-0608312,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XXL,Shipped,1,INR,825,SULLURU,ANDHRA PRADESH,524121,IN,FALSE,Ekart,,,
64145,171-2242673-7729145,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,301,HYDERABAD,TELANGANA,500068,IN,FALSE,Ekart,,,
64146,403-5463313-6309922,05-19-22,Cancelled,Merchant,Amazon.in,Standard,Trousers,XXL,On the Way,0,INR,314.29,NEW DELHI,DELHI,110075,IN,FALSE,Easy Ship,,,
64147,171-2383003-9375549,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,709,AHMEDABAD,Gujarat,382350,IN,FALSE,Ekart,,,
64148,407-4122258-8673907,05-19-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1523,ALIGARH,UTTAR PRADESH,202002,IN,FALSE,Ekart,,,
64149,405-7691496-5670761,05-19-22,Cancelled,Merchant,Amazon.in,Standard,Perfume,XXL,On the Way,0,0,0,MUMBAI,MAHARASHTRA,400068,IN,FALSE,Easy Ship,,,
64150,403-1756787-3975548,05-19-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,568,Kendrapara,ODISHA,754208,IN,FALSE,Easy Ship,,,
64151,406-0459196-3041969,05-19-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Socks,S,Shipped,1,INR,379,BENGALURU,KARNATAKA,560079,IN,FALSE,Easy Ship,,,
64152,405-3271392-7969103,05-19-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,1133,MUMBAI,MAHARASHTRA,400037,IN,FALSE,Ekart,,,
64153,405-0633672-3239529,05-19-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,605,BENGALURU,KARNATAKA,560058,IN,FALSE,Ekart,,,
64154,406-3171994-8231513,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,771,GHAZIABAD,UTTAR PRADESH,201009,IN,FALSE,Ekart,,,
64155,407-4172086-6969100,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,382,KANCHIPURAM,TAMIL NADU,600059,IN,FALSE,Ekart,,,
64156,402-9002007-5694706,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,685,HINDALCO INDUSTRIES LTD,UTTAR PRADESH,231217,IN,FALSE,Easy Ship,,,
64157,171-0228464-6571573,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,452,New Panvel,MAHARASHTRA,410206,IN,FALSE,Ekart,,,
64158,403-9631910-7613930,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,6XL,Shipped,1,INR,925,TIRUPATI,ANDHRA PRADESH,517501,IN,FALSE,Easy Ship,,,
64159,171-1491987-2051515,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,301,Hyderabad,TELANGANA,500090,IN,FALSE,Easy Ship,,,
64160,402-6985316-3762741,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,3XL,Shipped,1,INR,885,CHENNAI,TAMIL NADU,600119,IN,FALSE,Ekart,,,
64161,403-6896183-2727524,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,999,Ludhiana,PUNJAB,141002,IN,FALSE,Easy Ship,,,
64162,403-5770781-0261942,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,487,CHENNAI,TAMIL NADU,600044,IN,FALSE,Ekart,,,
64163,408-5810620-9987558,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,825,KUMBAKONAM,TAMIL NADU,612002,IN,FALSE,Easy Ship,,,
64164,408-2086359-8803562,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,0,CHERTHALA,KERALA,688539,IN,FALSE,Easy Ship,,,
64165,403-5038934-9926714,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,885,Ahmedabad,Gujarat,380015,IN,FALSE,Easy Ship,,,
64166,171-5591171-2465158,05-19-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,L,On the Way,0,INR,940.95,DELHI,DELHI,110039,IN,FALSE,Easy Ship,,,
64167,407-4558239-5718700,05-19-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,666,COIMBATORE,TAMIL NADU,641008,IN,FALSE,Ekart,,,
64168,407-1623802-7113911,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,635,COIMBATORE,TAMIL NADU,641008,IN,FALSE,Easy Ship,,,
64169,404-1562386-5869922,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XL,Shipped,1,INR,771,ANUPPUR,MADHYA PRADESH,484224,IN,FALSE,Ekart,,,
64170,403-1910261-7240348,05-19-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,852,NEW DELHI,DELHI,110085,IN,FALSE,Ekart,,,
64171,404-6082073-7216327,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XL,Shipped,1,INR,423,Chennai,TAMIL NADU,600073,IN,FALSE,Easy Ship,,,
64172,171-9239094-3590752,05-19-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,1099,PUNE,MAHARASHTRA,411021,IN,FALSE,Ekart,,,
64173,402-1090294-6639556,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,771,Silchar,ASSAM,788006,IN,FALSE,Easy Ship,,,
64174,403-4180855-5796325,05-19-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,666,LATUR,MAHARASHTRA,413512,IN,FALSE,Ekart,,,
64175,402-4482660-5353900,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,635,BANGALORE,KARNATAKA,560034,IN,FALSE,Easy Ship,,,
64176,402-4482660-5353900,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,771,BANGALORE,KARNATAKA,560034,IN,FALSE,Easy Ship,,,
64177,402-2433542-6873942,05-19-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,824,BANGALORE,KARNATAKA,560034,IN,FALSE,Ekart,,,
64178,171-1898407-8858734,05-19-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,888,BENGALURU,KARNATAKA,560037,IN,FALSE,Ekart,,,
64179,404-0064992-8058726,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,544,MUMBAI,MAHARASHTRA,400037,IN,FALSE,Ekart,,,
64180,407-9362098-2205162,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,666,NANDED WAGHALA,MAHARASHTRA,431601,IN,FALSE,Ekart,,,
64181,406-4373390-2323531,05-19-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1199,HYDERABAD,TELANGANA,500089,IN,FALSE,Ekart,,,
64182,408-3921254-8501131,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,382,TIRUPATI,ANDHRA PRADESH,517501,IN,FALSE,Ekart,,,
64183,408-3921254-8501131,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,479,TIRUPATI,ANDHRA PRADESH,517501,IN,FALSE,Ekart,,,
64184,405-8673266-8625134,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,988,KALANWALI,HARYANA,125201,IN,FALSE,Easy Ship,,,
64185,405-8673266-8625134,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,696,KALANWALI,HARYANA,125201,IN,FALSE,Easy Ship,,,
64186,407-0497551-3121159,05-19-22,Cancelled,Amazon,Amazon.in,Expedited,Blazzer,L,Cancelled,0,0,0,CHERTHALA,KERALA,688539,IN,FALSE,Ekart,,,
64187,407-4975444-5839557,05-19-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,667,BENGALURU,KARNATAKA,560100,IN,FALSE,Ekart,,,
64188,402-5320333-4491512,05-19-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,988,Chinsurah,WEST BENGAL,712102,IN,FALSE,Ekart,,,
64189,407-4642554-5641913,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Wallet,M,Shipped,1,INR,599,Bengaluru,KARNATAKA,560040,IN,FALSE,Ekart,,,
64190,403-3608764-7762747,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,771,Ghaziabad,UTTAR PRADESH,201014,IN,FALSE,Ekart,,,
64191,406-4983051-8313138,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,443,New Delhi,DELHI,110018,IN,FALSE,Easy Ship,,,
64192,408-6600234-3465138,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,0,THIRUVANANTHAPURAM,KERALA,695581,IN,FALSE,Easy Ship,,,
64193,407-8019232-5176335,05-19-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,699,KOLKATA,WEST BENGAL,700154,IN,FALSE,Ekart,,,
64194,403-7006351-3622712,05-19-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1122,VISAKHAPATNAM,ANDHRA PRADESH,530014,IN,FALSE,Ekart,,,
64195,405-4737026-0428325,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,648,NEW DELHI,DELHI,110059,IN,FALSE,Easy Ship,,,
64196,403-4410622-1067510,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Wallet,Free,Shipped,1,INR,377,HYDERABAD,TELANGANA,500072,IN,FALSE,Ekart,,,
64197,405-6188161-5119506,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XS,Shipped,1,INR,771,CHENNAI,TAMIL NADU,600055,IN,FALSE,Ekart,,,
64198,405-5611759-3173928,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,788,MUMBAI,MAHARASHTRA,400061,IN,FALSE,Easy Ship,,,
64199,405-5611759-3173928,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,759,MUMBAI,MAHARASHTRA,400061,IN,FALSE,Easy Ship,,,
64200,405-5611759-3173928,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,847,MUMBAI,MAHARASHTRA,400061,IN,FALSE,Easy Ship,,,
64201,405-5611759-3173928,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,382,MUMBAI,MAHARASHTRA,400061,IN,FALSE,Easy Ship,,,
64202,405-5611759-3173928,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,824,MUMBAI,MAHARASHTRA,400061,IN,FALSE,Easy Ship,,,
64203,407-9309676-4204325,05-19-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XL,Shipped,1,INR,771,MUMBAI,MAHARASHTRA,400070,IN,FALSE,Ekart,,,
